grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag,score_class
20861,126.97868195,37.36065814,715.42,734.0,902.26,1024.94,507.76,0.428744,0.23119,0.932005,0.434721,0.892747,0.634805,52.147,20312,False,High
35678,126.99727061,37.36722853,744.69,245.42,2486.84,819.79,986.02,0.452299,0.81085,0.461254,0.573982,0.666366,0.606014,52.147,20313,False,High
19242,126.97628807,37.36389253,724.97,770.38,1032.36,916.46,627.0,0.436431,0.18803,0.893354,0.508361,0.836307,0.625382,52.146,20315,False,High
10023,126.96177182,37.30920367,627.67,135.74,1237.64,1038.91,750.24,0.35814,0.940967,0.83237,0.425235,0.777969,0.721069,52.146,20316,False,High
8966,126.95974451,37.3086536,596.77,86.34,1179.18,984.59,725.11,0.333284,0.999577,0.849737,0.462112,0.789866,0.751443,52.146,20317,False,High
30603,126.99097966,37.34556853,635.45,89.9,2141.14,651.23,929.73,0.364403,0.995353,0.563957,0.688411,0.693007,0.713383,52.144,20318,False,High
32097,126.99244189,37.37991732,662.45,611.24,1245.09,533.38,1000.71,0.38613,0.37684,0.830158,0.768415,0.659411,0.686822,52.144,20320,False,High
42956,127.00718225,37.35401997,1182.97,862.31,3255.24,1468.04,1875.22,0.804933,0.078967,0.232978,0.133921,0.245458,0.174954,52.144,20319,False,High
53455,127.02213201,37.40032196,1036.98,620.59,3739.06,678.03,2208.8,0.687471,0.365749,0.089243,0.67022,0.087558,0.3185,52.143,20321,False,High
38612,127.00141126,37.35588869,901.82,435.49,2738.01,925.8,1678.28,0.578718,0.585348,0.386638,0.502021,0.338678,0.451403,52.143,20322,False,High
51660,127.01925939,37.37245781,1091.09,1088.15,3664.92,1144.86,1063.87,0.731001,0.0,0.111268,0.353309,0.629512,0.265276,52.142,20324,False,High
30861,126.99134936,37.34097307,833.15,443.35,2474.65,983.47,1069.3,0.523469,0.576023,0.464877,0.462868,0.626943,0.518917,52.142,20325,False,High
5896,126.95299356,37.30591844,717.98,262.77,1299.78,1159.23,1053.37,0.430801,0.790256,0.813908,0.343556,0.634484,0.632187,52.142,20323,False,High
14970,126.96929562,37.34655489,427.15,161.71,1033.09,112.29,617.56,0.19681,0.910153,0.893138,1.0,0.840775,0.918127,52.14,20327,False,High
57097,127.03038811,37.38088533,1353.32,1275.78,4289.44,1686.96,2316.18,0.941995,0.0,0.0,0.0,0.036727,0.007345,52.14,20326,False,High
4989,126.95097426,37.30428659,842.69,438.65,1487.56,1365.16,1289.26,0.531147,0.581596,0.758122,0.203762,0.522825,0.509449,52.138,20328,False,High
38624,127.0013898,37.35913356,806.91,271.44,2760.66,773.24,1411.93,0.502361,0.779972,0.379908,0.605584,0.464759,0.544594,52.137,20329,False,High
11423,126.96356277,37.34301365,676.23,619.92,1520.74,676.88,555.7,0.397214,0.366535,0.748266,0.671,0.870057,0.673098,52.136,20331,False,High
29058,126.98869802,37.38233491,597.08,502.4,824.42,708.71,615.08,0.333528,0.505969,0.955129,0.649388,0.841951,0.750939,52.136,20330,False,High
36677,126.99862938,37.36669347,722.69,125.84,2614.02,835.31,907.23,0.434597,0.952713,0.423473,0.563449,0.703659,0.627351,52.134,20332,False,High
59741,127.03972895,37.40498877,1253.81,1246.21,5378.84,1149.6,3849.18,0.861931,0.0,0.0,0.350095,0.0,0.105028,52.133,20333,False,High
12948,126.9659163,37.34545803,540.52,408.96,1218.75,390.09,577.0,0.288019,0.616825,0.837981,0.865689,0.859976,0.806462,52.132,20335,False,High
32048,126.99253116,37.36666747,795.19,512.59,2262.05,660.59,1398.57,0.492927,0.493877,0.528037,0.682055,0.471083,0.55602,52.132,20334,False,High
10394,126.96177478,37.35625581,461.04,78.54,412.95,445.25,956.0,0.224076,1.0,1.0,0.828244,0.680572,0.884588,52.131,20337,False,High
15462,126.97041616,37.33168713,727.8,202.76,2217.69,680.56,1474.11,0.438707,0.86146,0.541214,0.668498,0.435327,0.622271,52.131,20336,False,High
15418,126.96981517,37.36900154,472.02,325.3,1195.89,304.56,209.25,0.232906,0.716079,0.844773,0.923751,1.0,0.873773,52.13,20341,False,High
33508,126.99399439,37.40101613,696.34,189.34,1745.74,1085.52,754.31,0.413393,0.877379,0.681423,0.393594,0.776046,0.65319,52.13,20339,False,High
32207,126.99307363,37.33638343,1042.37,974.1,2940.75,1033.54,1481.94,0.691809,0.0,0.326406,0.428881,0.431617,0.31291,52.13,20338,False,High
4442,126.94950983,37.31942304,353.66,57.56,339.81,182.58,385.01,0.137676,1.0,1.0,1.0,0.950854,0.990171,52.13,20340,False,High
14609,126.9686087,37.34790388,462.94,295.4,893.71,265.42,630.97,0.225602,0.751551,0.934546,0.950318,0.834428,0.882655,52.128,20342,False,High
6323,126.95400519,37.30646394,666.79,162.71,1244.91,1094.18,967.78,0.389621,0.908973,0.830209,0.387713,0.674995,0.68217,52.127,20345,False,High
36794,126.99841869,37.39833086,705.42,489.26,1792.12,847.12,566.91,0.420699,0.52156,0.667645,0.555435,0.864751,0.644186,52.127,20344,False,High
37891,127.00035381,37.36210374,770.22,311.5,2734.66,678.78,1160.28,0.472841,0.732453,0.387631,0.669709,0.583875,0.580468,52.127,20343,False,High
52480,127.02052343,37.38679483,890.0,208.41,3344.26,696.91,2050.09,0.569207,0.854757,0.206532,0.6574,0.162682,0.462667,52.126,20346,False,High
21168,126.97889542,37.37877676,445.08,276.94,501.95,410.48,387.77,0.211236,0.77345,1.0,0.851846,0.949548,0.900153,52.125,20348,False,High
11965,126.96475725,37.3178705,555.44,640.31,1075.82,130.78,713.89,0.300031,0.342348,0.880444,1.0,0.795177,0.791638,52.125,20347,False,High
21649,126.97957871,37.37796853,476.16,319.88,604.74,493.33,424.83,0.236242,0.722502,1.0,0.795603,0.932003,0.869582,52.124,20349,False,High
53774,127.02289217,37.38734523,985.42,408.08,3551.85,751.35,2229.18,0.645981,0.617864,0.144861,0.620445,0.077908,0.368746,52.123,20351,False,High
52630,127.02092768,37.37652078,1145.26,1144.17,3612.25,1298.93,1349.31,0.774586,0.0,0.126916,0.248723,0.494401,0.211572,52.123,20350,False,High
34415,126.9955694,37.36830294,777.08,366.6,2296.29,874.16,1087.03,0.478354,0.667082,0.517865,0.537073,0.618551,0.573608,52.122,20352,False,High
32430,126.99266778,37.39668385,639.59,546.63,1295.72,650.63,630.7,0.367733,0.453485,0.815115,0.688822,0.834556,0.708789,52.121,20353,False,High
38137,127.00069437,37.36183477,787.97,353.64,2756.46,702.33,1169.97,0.487119,0.682458,0.381155,0.653725,0.579292,0.562814,52.118,20354,False,High
4865,126.9505787,37.3121268,468.49,226.32,636.81,563.65,430.05,0.230067,0.833506,1.0,0.747868,0.929533,0.876968,52.117,20355,False,High
25769,126.98521077,37.34716605,459.43,138.25,1618.61,112.89,466.31,0.222779,0.937989,0.719191,1.0,0.912372,0.88583,52.115,20356,False,High
6234,126.95356295,37.32079391,370.3,65.87,360.78,257.26,421.5,0.151069,1.0,1.0,0.955855,0.933578,0.973472,52.115,20357,False,High
7623,126.95647189,37.34000673,769.58,689.07,2034.02,701.93,820.22,0.472325,0.284505,0.595779,0.653994,0.744845,0.580802,52.114,20359,False,High
32601,126.99318509,37.37018564,733.37,120.6,1999.38,999.55,1261.23,0.443186,0.958926,0.606072,0.451958,0.53609,0.616412,52.114,20361,False,High
56104,127.02767218,37.38168575,1304.31,1026.28,4036.89,1507.12,2155.88,0.902558,0.0,0.000762,0.107393,0.112606,0.054968,52.114,20358,False,High
19287,126.97620347,37.37606074,418.8,160.57,796.84,415.85,202.0,0.190087,0.911514,0.963324,0.848198,1.0,0.925759,52.114,20360,False,High
25552,126.98476673,37.3625777,748.49,667.8,1469.65,748.08,1086.56,0.455352,0.309739,0.763444,0.622665,0.61877,0.601535,52.113,20362,False,High
4229,126.94930144,37.30157466,1002.28,601.52,1805.37,1692.21,1599.9,0.659547,0.388368,0.663706,0.0,0.375783,0.351942,52.112,20363,False,High
4681,126.95030315,37.30347223,895.24,496.46,1584.1,1466.38,1388.05,0.573427,0.513016,0.729442,0.135046,0.476063,0.457162,52.111,20365,False,High
54106,127.02362468,37.37869497,1250.53,1033.1,3762.67,1591.08,1675.56,0.859285,0.0,0.082229,0.050396,0.339967,0.107781,52.111,20364,False,High
52220,127.02030683,37.36759462,1194.64,1396.67,4024.97,1427.11,1201.04,0.814322,0.0,0.004305,0.161704,0.564583,0.162719,52.11,20367,False,High
12752,126.96551819,37.35383906,460.48,272.16,309.08,381.51,625.43,0.22362,0.779121,1.0,0.87151,0.837051,0.884688,52.11,20368,False,High
7660,126.95704018,37.3081004,610.24,187.92,1127.53,947.57,747.04,0.344115,0.879064,0.865083,0.487239,0.779486,0.737407,52.11,20369,False,High
30299,126.9906921,37.33799569,934.86,764.85,2666.35,956.35,1205.4,0.605308,0.194593,0.407925,0.481284,0.562518,0.418185,52.11,20366,False,High
40275,127.00318695,37.39483563,540.58,83.66,1956.09,516.72,426.05,0.28807,1.0,0.618932,0.779721,0.931426,0.805881,52.108,20370,False,High
12277,126.96490598,37.34464222,585.7,485.8,1325.63,496.84,529.15,0.324377,0.525658,0.80623,0.793222,0.882623,0.761492,52.108,20371,False,High
6229,126.95357274,37.31944188,387.56,192.17,217.99,151.61,476.3,0.164955,0.874022,1.0,1.0,0.907639,0.956332,52.107,20372,False,High
13199,126.96621863,37.35059726,467.47,155.08,658.37,514.11,707.34,0.229246,0.918022,1.0,0.781499,0.798278,0.87771,52.105,20373,False,High
29570,126.98948388,37.36638394,802.86,494.34,2049.86,696.92,1652.4,0.499102,0.515531,0.591075,0.657392,0.350931,0.547833,52.103,20377,False,High
19896,126.97737753,37.35335122,405.52,109.04,668.13,467.01,215.93,0.179408,0.972649,1.0,0.813473,1.0,0.938572,52.103,20375,False,High
18711,126.97574781,37.34414994,421.59,25.7,1375.49,117.17,435.9,0.19233,1.0,0.791417,1.0,0.926763,0.922778,52.103,20376,False,High
32481,126.9934032,37.33773691,1026.69,838.65,2853.17,1137.19,1411.1,0.679189,0.107035,0.352424,0.358517,0.465152,0.32772,52.103,20378,False,High
52227,127.02029478,37.36948746,1159.11,1288.58,3909.34,1329.29,1152.87,0.785734,0.0,0.038657,0.228111,0.587387,0.197508,52.103,20374,False,High
37660,126.99998813,37.3661584,725.26,86.27,2741.86,871.45,842.56,0.436662,0.999654,0.385494,0.538916,0.734271,0.624108,52.101,20380,False,High
33230,126.99368455,37.39668821,660.63,571.72,1358.48,721.35,579.84,0.38466,0.423725,0.79647,0.640814,0.858628,0.687656,52.101,20384,False,High
4379,126.94963403,37.30238746,959.7,555.88,1711.67,1597.51,1508.76,0.625292,0.442512,0.691545,0.04603,0.418923,0.39356,52.101,20381,False,High
50436,127.01729059,37.36244449,1244.11,1619.9,4173.78,1621.54,1285.17,0.854125,0.0,0.0,0.029717,0.524762,0.113867,52.101,20383,False,High
32431,126.99266596,37.39695426,642.42,525.96,1317.89,669.67,654.64,0.370009,0.478009,0.808529,0.675896,0.823221,0.705573,52.101,20379,False,High
34404,126.99558932,37.36532848,709.32,240.57,2460.05,564.5,1215.99,0.423841,0.816594,0.469215,0.747286,0.557508,0.639771,52.101,20382,False,High
13267,126.96608838,37.36898477,393.72,124.25,1131.17,146.54,135.0,0.169909,0.954604,0.864001,1.0,1.0,0.950121,52.1,20385,False,High
53218,127.02188582,37.38571869,972.9,357.27,3471.72,855.53,2083.25,0.635909,0.67815,0.168666,0.549724,0.146989,0.380545,52.1,20387,False,High
46893,127.01222476,37.35998998,1224.13,1235.59,3724.44,1662.7,1285.87,0.838045,0.0,0.093587,0.001775,0.52443,0.133495,52.1,20386,False,High
33271,126.99442462,37.33693004,1078.33,954.44,2980.45,1167.65,1537.0,0.720739,0.0,0.314611,0.337841,0.405558,0.276847,52.099,20390,False,High
39903,127.00305683,37.36319678,856.51,435.57,2997.56,941.54,939.33,0.542261,0.585249,0.30953,0.491333,0.688464,0.495002,52.099,20388,False,High
27780,126.98756698,37.34933959,537.71,280.98,1674.09,353.64,526.1,0.285765,0.768656,0.702707,0.890428,0.884068,0.808486,52.099,20389,False,High
9310,126.96041964,37.3089271,597.04,72.66,1187.46,990.69,718.96,0.333496,1.0,0.847276,0.457967,0.792776,0.750128,52.098,20391,False,High
3543,126.94719327,37.31211104,557.32,348.08,778.56,774.4,499.75,0.301539,0.689052,0.968756,0.604797,0.896543,0.789185,52.098,20392,False,High
31673,126.99237994,37.33881418,963.29,697.68,2704.77,1127.33,1268.37,0.628179,0.27428,0.396512,0.36521,0.532713,0.389915,52.096,20395,False,High
31928,126.99186122,37.40767585,961.57,459.78,2318.68,1683.77,1052.89,0.626795,0.556533,0.511214,0.0,0.634711,0.391613,52.096,20393,False,High
33379,126.99422874,37.36613391,755.48,390.27,2393.19,612.28,1281.48,0.460975,0.638994,0.489077,0.714855,0.526507,0.59428,52.096,20394,False,High
25309,126.98437245,37.37068838,797.09,344.5,1511.42,1320.69,1134.93,0.494458,0.693299,0.751034,0.233952,0.595875,0.553331,52.095,20396,False,High
32866,126.99352571,37.36991669,742.84,144.45,2041.79,1014.03,1233.48,0.45081,0.930633,0.593471,0.442127,0.549228,0.606652,52.094,20397,False,High
4368,126.94902712,37.33916106,967.15,990.24,2409.77,1001.41,1278.62,0.631285,0.0,0.484152,0.450691,0.527861,0.386025,52.092,20402,False,High
3201,126.94583513,37.31264552,587.23,388.14,816.86,843.1,527.55,0.325603,0.641517,0.957377,0.558161,0.883383,0.759641,52.092,20400,False,High
38361,127.0010761,37.35534645,904.47,467.8,2708.83,938.77,1636.2,0.580851,0.54702,0.395307,0.493218,0.358601,0.447681,52.092,20398,False,High
32333,126.99284446,37.3704546,726.25,108.74,1956.96,986.68,1289.79,0.437459,0.973003,0.618672,0.460694,0.522574,0.622925,52.092,20401,False,High
19702,126.9769675,37.36362512,745.27,822.04,1038.68,957.38,627.0,0.452766,0.126742,0.891478,0.480582,0.836307,0.604228,52.092,20399,False,High
52533,127.02043213,37.40112631,1020.44,575.48,3633.92,751.0,2104.44,0.674163,0.419267,0.12048,0.620682,0.136955,0.333593,52.091,20404,False,High
57777,127.03194118,37.40360614,1171.38,596.4,4680.35,1143.48,3149.97,0.795607,0.394447,0.0,0.354251,0.0,0.185165,52.091,20403,False,High
46358,127.01160506,37.35106376,1311.63,949.4,3678.89,1973.7,2234.35,0.908449,0.0,0.107118,0.0,0.075463,0.047228,52.09,20405,False,High
20149,126.97767691,37.35903123,602.0,534.29,729.14,855.35,371.65,0.337493,0.468134,0.983435,0.549844,0.957177,0.745046,52.089,20406,False,High
53999,127.02315741,37.39897404,982.72,470.01,3773.23,564.98,2246.96,0.643815,0.544388,0.079092,0.746964,0.069494,0.370593,52.087,20407,False,High
43641,127.00757342,37.39782852,742.71,383.41,2447.09,700.41,928.07,0.4507,0.647137,0.473064,0.655029,0.693793,0.606614,52.086,20408,False,High
5324,126.9515904,37.31267233,417.88,119.98,557.58,464.88,390.95,0.18935,0.959669,1.0,0.814913,0.94804,0.926016,52.085,20411,False,High
8627,126.95906746,37.30865051,591.22,111.68,1148.47,956.15,708.2,0.328817,0.969517,0.858859,0.48142,0.797871,0.755561,52.085,20410,False,High
16886,126.97247823,37.37577377,418.77,48.1,933.7,445.86,98.32,0.190068,1.0,0.922664,0.827825,1.0,0.925147,52.085,20409,False,High
14027,126.96758495,37.34898093,463.04,173.7,801.06,415.27,712.14,0.225685,0.895927,0.962071,0.848594,0.796005,0.881586,52.084,20412,False,High
20867,126.97867073,37.36228057,780.75,904.77,1019.0,1051.46,606.32,0.481311,0.028598,0.897325,0.416713,0.846095,0.56915,52.084,20413,False,High
28037,126.98796446,37.34068806,756.42,478.3,2282.85,774.39,829.02,0.461735,0.534554,0.521857,0.604802,0.740678,0.593044,52.082,20414,False,High
38109,127.00074452,37.35426339,925.19,532.04,2684.52,998.63,1587.03,0.597522,0.470796,0.402528,0.452579,0.381872,0.427066,52.082,20416,False,High
53817,127.02281847,37.39897267,974.4,468.52,3744.77,552.85,2218.16,0.637119,0.546165,0.087546,0.755198,0.083125,0.378681,52.082,20415,False,High
32964,126.99334745,37.39641636,652.69,594.28,1316.06,681.74,570.93,0.378272,0.396957,0.809073,0.667698,0.862848,0.694992,52.08,20418,False,High
17610,126.97404306,37.34576485,395.61,80.26,1158.69,193.0,374.0,0.17143,1.0,0.855826,0.99948,0.956064,0.947804,52.08,20417,False,High
33776,126.9943188,37.40318081,788.6,264.07,1962.86,1303.45,864.08,0.487625,0.78872,0.616919,0.245655,0.724083,0.561333,52.079,20419,False,High
40667,127.0040785,37.36238983,911.29,562.36,3062.16,1008.2,991.17,0.586337,0.434826,0.290337,0.446084,0.663925,0.440677,52.079,20420,False,High
25092,126.98392804,37.38609996,381.7,76.11,241.28,380.64,283.06,0.160238,1.0,1.0,0.872103,0.99911,0.961453,52.078,20421,False,High
19199,126.97636885,37.35226511,390.59,175.89,652.63,319.74,74.33,0.167388,0.893331,1.0,0.913444,1.0,0.952699,52.078,20423,False,High
42320,127.00591782,37.39187254,597.86,352.73,2091.17,324.23,646.6,0.334161,0.683528,0.578802,0.910395,0.827028,0.74887,52.078,20422,False,High
13628,126.96690371,37.34951869,469.31,145.34,767.78,499.01,701.2,0.230726,0.929581,0.971955,0.791749,0.801182,0.875264,52.077,20424,False,High
31555,126.99175871,37.38072562,681.21,700.73,1138.51,623.9,892.65,0.401219,0.270672,0.86182,0.706964,0.710563,0.666882,52.077,20425,False,High
21636,126.979603,37.37445327,606.0,497.14,984.05,728.29,542.55,0.340704,0.512206,0.907707,0.636097,0.876282,0.740839,52.076,20426,False,High
42181,127.00616428,37.35428614,1146.66,842.64,3163.53,1375.49,1848.83,0.775717,0.102311,0.260223,0.196746,0.25795,0.209143,52.076,20428,False,High
33493,126.99402166,37.39696007,667.6,551.5,1400.91,757.22,591.67,0.39027,0.447711,0.783866,0.616462,0.853028,0.680246,52.076,20427,False,High
10557,126.96221382,37.34219629,688.21,606.8,1633.3,699.5,572.77,0.406853,0.382101,0.714827,0.655647,0.861978,0.659958,52.075,20430,False,High
56358,127.02835159,37.38141805,1319.38,1092.63,4101.37,1567.04,2190.28,0.914683,0.0,0.0,0.066717,0.096322,0.039279,52.075,20429,False,High
10604,126.96221971,37.35484217,512.66,234.1,416.82,551.93,904.8,0.265605,0.824276,1.0,0.755821,0.704807,0.832563,52.074,20431,False,High
51661,127.01925767,37.37272821,1087.66,1081.48,3650.7,1139.82,1068.94,0.728247,0.0,0.115494,0.356732,0.627115,0.267091,52.073,20432,False,High
32474,126.99341592,37.33584406,1052.95,1039.73,3005.3,1033.68,1544.39,0.700318,0.0,0.307229,0.428783,0.402055,0.301215,52.072,20433,False,High
49777,127.01627948,37.36162912,1249.8,1574.55,4105.54,1646.93,1296.6,0.858704,0.0,0.0,0.012482,0.519349,0.107615,52.071,20434,False,High
5924,126.9529387,37.31348981,380.46,26.68,460.25,332.71,375.21,0.15924,1.0,1.0,0.904638,0.955491,0.96249,52.07,20436,False,High
38382,127.00103851,37.36102498,792.96,332.24,2765.9,722.62,1234.01,0.491129,0.707839,0.37835,0.639947,0.548977,0.556852,52.07,20435,False,High
25625,126.9846317,37.38231726,495.55,270.07,636.63,565.32,609.2,0.251841,0.781602,1.0,0.746733,0.844734,0.849287,52.069,20438,False,High
19208,126.97635195,37.35469875,416.37,54.85,533.34,539.73,303.2,0.188133,1.0,1.0,0.764105,0.989581,0.927148,52.069,20439,False,High
31830,126.99209392,37.38126789,656.33,668.05,1117.94,567.53,858.55,0.381206,0.309442,0.867929,0.745228,0.7267,0.691176,52.069,20437,False,High
12012,126.9646671,37.3305796,632.51,378.98,1789.75,404.01,1055.23,0.36204,0.652391,0.668348,0.856236,0.633603,0.714574,52.068,20440,False,High
34910,126.9962705,37.36479056,684.43,155.96,2490.23,541.94,1197.39,0.403812,0.916974,0.460249,0.7626,0.56631,0.663512,52.068,20441,False,High
38623,127.00139159,37.35886316,809.15,271.01,2756.98,780.77,1439.7,0.50416,0.780488,0.381,0.600473,0.451613,0.540862,52.068,20442,False,High
15449,126.96975617,37.37738407,429.59,109.52,940.16,469.84,246.07,0.198772,0.972072,0.920747,0.811545,1.0,0.914102,52.067,20443,False,High
36180,126.99794999,37.36696101,730.7,183.12,2550.34,824.87,945.06,0.441042,0.884759,0.44239,0.570539,0.68575,0.617981,52.066,20444,False,High
4529,126.94996859,37.30292984,925.6,522.72,1647.75,1531.88,1448.11,0.597856,0.481855,0.710532,0.090583,0.447633,0.426232,52.063,20448,False,High
40529,127.00352944,37.39429625,534.1,85.28,1962.28,484.05,433.8,0.282854,1.0,0.617093,0.801902,0.92776,0.81125,52.063,20445,False,High
5818,126.95251778,37.3248453,477.23,313.88,800.48,382.31,584.53,0.237098,0.729626,0.962242,0.870966,0.856412,0.86717,52.063,20446,False,High
12404,126.96541907,37.32003682,547.06,598.34,1165.11,133.09,662.63,0.293287,0.392144,0.853917,1.0,0.819441,0.798492,52.063,20447,False,High
3058,126.94513618,37.31561681,488.22,175.61,699.71,708.12,439.65,0.245945,0.893671,0.99218,0.649794,0.92499,0.856324,52.062,20451,False,High
18486,126.97540536,37.34468925,416.39,53.21,1308.95,80.81,454.11,0.188146,1.0,0.811185,1.0,0.918147,0.926985,52.062,20449,False,High
51767,127.01907462,37.40139121,990.35,494.76,3536.21,790.01,2008.88,0.649948,0.515029,0.149507,0.594198,0.182188,0.362555,52.062,20450,False,High
55553,127.02618911,37.40196076,1090.97,402.72,4139.85,984.07,2609.43,0.730911,0.624227,0.0,0.462462,0.0,0.263584,52.061,20452,False,High
21414,126.97922491,37.38013027,476.95,352.47,369.07,437.16,487.02,0.236873,0.68384,1.0,0.83373,0.902568,0.867401,52.061,20453,False,High
20862,126.97868008,37.36092855,723.61,762.17,920.3,1027.22,521.18,0.435337,0.197775,0.926646,0.433173,0.886399,0.62478,52.059,20455,False,High
18117,126.97458099,37.36577785,673.21,696.77,1119.49,728.61,616.16,0.39478,0.275367,0.867469,0.635881,0.841439,0.674366,52.059,20454,False,High
30218,126.98999486,37.3909937,357.25,128.66,716.23,197.23,63.53,0.140567,0.949365,0.987271,0.996607,1.0,0.985036,52.058,20456,False,High
25545,126.98477967,37.36068486,677.89,501.1,1375.47,718.0,937.46,0.398547,0.507511,0.791424,0.643085,0.689349,0.669725,52.058,20457,False,High
6407,126.95384086,37.32917805,451.87,68.12,1285.68,159.66,846.07,0.216695,1.0,0.818099,1.0,0.732609,0.891951,52.056,20458,False,High
6257,126.95351791,37.32701324,463.43,254.77,1043.99,241.85,663.92,0.225995,0.799748,0.889901,0.966319,0.818829,0.880582,52.056,20459,False,High
22633,126.98097692,37.37175518,763.21,644.35,1302.42,1040.91,839.43,0.467194,0.337553,0.813124,0.423878,0.735754,0.585762,52.055,20461,False,High
20688,126.97822335,37.37796255,411.42,199.92,580.63,383.27,305.95,0.184148,0.864831,1.0,0.870319,0.988278,0.931718,52.055,20460,False,High
5388,126.95146463,37.3299783,530.33,134.95,1373.71,387.98,1034.68,0.279823,0.941909,0.791945,0.867116,0.643332,0.814766,52.055,20462,False,High
11363,126.96367813,37.32678931,560.16,350.98,1411.56,434.66,667.52,0.303826,0.685612,0.780701,0.83543,0.817125,0.785387,52.053,20464,False,High
33509,126.99399257,37.40128653,700.29,179.9,1770.41,1110.09,761.08,0.416574,0.888583,0.674094,0.376917,0.772841,0.647588,52.053,20463,False,High
24817,126.98359102,37.38582808,389.01,101.18,259.14,381.58,325.0,0.166121,0.981966,1.0,0.871462,0.979259,0.953684,52.052,20465,False,High
54473,127.0242853,37.38140176,1199.5,823.14,3748.19,1379.1,1893.95,0.818228,0.125438,0.086532,0.194295,0.236595,0.156655,52.052,20466,False,High
34657,126.99592991,37.36505952,695.7,198.24,2474.82,551.71,1205.98,0.412876,0.866815,0.464826,0.755971,0.562245,0.652051,52.051,20468,False,High
25751,126.985244,37.34229874,607.66,339.15,1988.93,489.7,529.04,0.342046,0.69965,0.609175,0.798068,0.882676,0.738638,52.051,20467,False,High
31248,126.99148194,37.3715304,722.41,141.54,1787.31,952.52,1411.0,0.434373,0.934084,0.669071,0.483882,0.465199,0.625743,52.049,20470,False,High
6479,126.95431439,37.3105216,483.19,133.02,802.85,644.08,537.62,0.241893,0.944192,0.961538,0.693267,0.878617,0.861003,52.049,20469,False,High
3971,126.94854942,37.31184695,530.63,327.98,736.05,702.88,478.34,0.280063,0.712893,0.981383,0.65335,0.906677,0.814334,52.048,20471,False,High
25778,126.98519416,37.3495997,441.08,132.38,1473.3,229.58,363.15,0.208016,0.944954,0.76236,0.974651,0.961199,0.902334,52.046,20472,False,High
33782,126.99430789,37.40480323,876.6,399.64,2118.17,1461.51,960.0,0.558428,0.627882,0.570779,0.138353,0.67868,0.474052,52.046,20473,False,High
21412,126.97922865,37.37958946,470.37,344.29,424.65,432.06,453.99,0.231577,0.693546,1.0,0.837198,0.918202,0.873509,52.045,20474,False,High
58691,127.03498512,37.4046998,1228.52,830.3,4975.52,1151.95,3445.11,0.841579,0.116942,0.0,0.348502,0.0,0.127939,52.044,20476,False,High
4228,126.94930341,37.30130426,1008.27,609.66,1834.95,1721.19,1629.86,0.664367,0.378717,0.654919,0.0,0.361599,0.344539,52.044,20475,False,High
31829,126.99209574,37.38099748,665.53,676.97,1138.54,583.85,883.35,0.388602,0.298855,0.861812,0.734156,0.71496,0.681553,52.043,20477,False,High
50223,127.01695355,37.3621727,1244.57,1616.34,4172.69,1628.94,1287.59,0.854491,0.0,0.0,0.024692,0.523614,0.11213,52.043,20478,False,High
32972,126.99333289,37.39857959,655.38,361.77,1493.82,837.79,687.51,0.380437,0.672813,0.756262,0.561765,0.807662,0.691503,52.042,20480,False,High
19983,126.97721434,37.37687645,401.65,158.42,698.3,386.46,223.57,0.176286,0.914062,0.992598,0.868149,1.0,0.941037,52.042,20479,False,High
11082,126.9634664,37.30894095,682.17,253.32,1361.33,1069.28,864.57,0.40199,0.80147,0.795625,0.404618,0.723851,0.665137,52.041,20482,False,High
20397,126.97798757,37.3630888,776.73,901.47,1044.52,1018.95,628.67,0.478075,0.032504,0.889741,0.438786,0.835516,0.572162,52.041,20481,False,High
40157,127.00339739,37.3629278,873.09,477.81,3018.65,962.4,955.04,0.555603,0.535142,0.303264,0.477171,0.681028,0.477365,52.04,20485,False,High
45102,127.00985344,37.35998018,1166.09,1026.58,3516.02,1504.69,1233.18,0.79135,0.0,0.155505,0.109039,0.549369,0.189237,52.04,20483,False,High
22409,126.98057844,37.38040663,479.68,345.11,408.71,444.94,522.18,0.239073,0.692572,1.0,0.828455,0.885924,0.864236,52.04,20484,False,High
10222,126.96211228,37.3089348,643.22,141.41,1279.94,1081.19,791.84,0.370653,0.93424,0.819802,0.396533,0.758281,0.703405,52.039,20487,False,High
33783,126.99428051,37.40497199,885.47,413.99,2133.44,1477.22,969.52,0.565562,0.610851,0.566244,0.127692,0.674173,0.465186,52.039,20486,False,High
32429,126.9926696,37.39641345,630.33,549.13,1273.87,632.44,607.29,0.360284,0.450521,0.821605,0.701171,0.845637,0.716064,52.039,20488,False,High
33449,126.99410162,37.38506227,487.63,372.72,1056.45,142.69,718.96,0.24547,0.659816,0.886198,1.0,0.792775,0.856378,52.038,20490,False,High
11978,126.96473232,37.32138579,501.32,452.08,1151.28,131.74,572.8,0.25648,0.565669,0.858025,1.0,0.861961,0.842934,52.038,20489,False,High
6198,126.95363341,37.31105929,483.05,216.69,734.54,586.14,518.41,0.241782,0.844931,0.981832,0.7326,0.887707,0.860857,52.037,20493,False,High
